"","hgnc_symbol","ensembl_gene_id","go_id"
"1091","NRDE2","ENSG00000119720","GO:0046833"
"1092","NRDE2","ENSG00000119720","GO:0031048"
"1093","NRDE2","ENSG00000119720","GO:0016246"
"1094","NRDE2","ENSG00000119720","GO:1902369"
"1095","AFF2","ENSG00000155966","GO:0005634"
"1096","AFF2","ENSG00000155966","GO:0010468"
"1097","AFF2","ENSG00000155966","GO:0003723"
"1098","AFF2","ENSG00000155966","GO:0006397"
"1099","AFF2","ENSG00000155966","GO:0008380"
"1100","AFF2","ENSG00000155966","GO:0016607"
"1101","AFF2","ENSG00000155966","GO:0043484"
"1102","AFF2","ENSG00000155966","GO:0007420"
"1103","AFF2","ENSG00000155966","GO:0035063"
"1104","AFF2","ENSG00000155966","GO:0002151"
"1105","AFF2","ENSG00000155966","GO:0007611"
"1106","AFF2","ENSG00000155966","GO:0010629"
"1107","WBP4","ENSG00000120688","GO:0008270"
"1108","WBP4","ENSG00000120688","GO:0005634"
"1109","WBP4","ENSG00000120688","GO:0005515"
"1110","WBP4","ENSG00000120688","GO:0003676"
"1111","WBP4","ENSG00000120688","GO:0000398"
"1112","WBP4","ENSG00000120688","GO:0005681"
"1113","WBP4","ENSG00000120688","GO:0006397"
"1114","WBP4","ENSG00000120688","GO:0008380"
"1115","WBP4","ENSG00000120688","GO:0016607"
"1116","WBP4","ENSG00000120688","GO:0046872"
"1117","WBP4","ENSG00000120688","GO:0003723"
"1118","WBP4","ENSG00000120688","GO:0005654"
"1119","WBP4","ENSG00000120688","GO:0070064"
"1120","WBP4","ENSG00000120688","GO:0071005"
"1121","WBP4","ENSG00000120688","GO:0045292"
"1122","WBP4","ENSG00000120688","GO:0071011"
"1123","SRSF6","ENSG00000124193","GO:0003676"
"1124","SRSF6","ENSG00000124193","GO:0003729"
"1125","SRSF6","ENSG00000124193","GO:0000381"
"1126","SRSF6","ENSG00000124193","GO:0003723"
"1127","SRSF6","ENSG00000124193","GO:0005634"
"1128","SRSF6","ENSG00000124193","GO:0006397"
"1129","SRSF6","ENSG00000124193","GO:0008380"
"1130","SRSF6","ENSG00000124193","GO:0016607"
"1131","SRSF6","ENSG00000124193","GO:0005515"
"1132","SRSF6","ENSG00000124193","GO:0005654"
"1133","SRSF6","ENSG00000124193","GO:0000398"
"1134","SRSF6","ENSG00000124193","GO:0048025"
"1135","SRSF6","ENSG00000124193","GO:0060548"
"1136","SRSF6","ENSG00000124193","GO:0000380"
"1137","SRSF6","ENSG00000124193","GO:0006376"
"1138","SRSF6","ENSG00000124193","GO:0036002"
"1139","SRSF6","ENSG00000124193","GO:0061041"
"1140","SRSF6","ENSG00000124193","GO:0060501"
"1141","SRSF6","ENSG00000124193","GO:0010837"
"1142","SRSF6","ENSG00000124193","GO:0045617"
"1143","SRSF6","ENSG00000124193","GO:0010629"
"1144","SRSF6","ENSG00000124193","GO:0032868"
"1145","SRSF6","ENSG00000124193","GO:2000675"
"1146","TFIP11","ENSG00000100109","GO:0003676"
"1147","TFIP11","ENSG00000100109","GO:0005515"
"1148","TFIP11","ENSG00000100109","GO:0000781"
"1149","TFIP11","ENSG00000100109","GO:0005634"
"1150","TFIP11","ENSG00000100109","GO:0005681"
"1151","TFIP11","ENSG00000100109","GO:0006397"
"1152","TFIP11","ENSG00000100109","GO:0008380"
"1153","TFIP11","ENSG00000100109","GO:0005737"
"1154","TFIP11","ENSG00000100109","GO:0043170"
"1155","TFIP11","ENSG00000100109","GO:0006807"
"1156","TFIP11","ENSG00000100109","GO:0031214"
"1157","TFIP11","ENSG00000100109","GO:0044237"
"1158","TFIP11","ENSG00000100109","GO:0044238"
"1159","TFIP11","ENSG00000100109","GO:0006396"
"1160","TFIP11","ENSG00000100109","GO:0000398"
"1161","TFIP11","ENSG00000100109","GO:0071013"
"1162","TFIP11","ENSG00000100109","GO:0005654"
"1163","TFIP11","ENSG00000100109","GO:0032091"
"1164","TFIP11","ENSG00000100109","GO:0005730"
"1165","TFIP11","ENSG00000100109","GO:0071008"
"1166","TFIP11","ENSG00000100109","GO:0031333"
"1167","TFIP11","ENSG00000100109","GO:0000390"
"1168","TFIP11","ENSG00000100109","GO:0031848"
"1169","TFIP11","ENSG00000100109","GO:0016607"
"1170","TFIP11","ENSG00000100109","GO:1904876"
"1171","TFIP11","ENSG00000100109","GO:2001033"
"1172","TFIP11","ENSG00000100109","GO:0031012"
"1173","FAM50A","ENSG00000071859","GO:0005634"
"1174","FAM50A","ENSG00000071859","GO:0003723"
"1175","FAM50A","ENSG00000071859","GO:0006397"
"1176","FAM50A","ENSG00000071859","GO:0008380"
"1177","FAM50A","ENSG00000071859","GO:0005654"
"1178","FAM50A","ENSG00000071859","GO:0043484"
"1179","FAM50A","ENSG00000071859","GO:0007283"
"1180","FAM50A","ENSG00000071859","GO:0005515"
"1181","FAM50A","ENSG00000071859","GO:0006325"
"1182","SNRPD3","ENSG00000100028","GO:0006396"
"1183","SNRPD3","ENSG00000100028","GO:0000387"
"1184","SNRPD3","ENSG00000100028","GO:0005681"
"1185","SNRPD3","ENSG00000100028","GO:0005697"
"1186","SNRPD3","ENSG00000100028","GO:0003723"
"1187","SNRPD3","ENSG00000100028","GO:0005634"
"1188","SNRPD3","ENSG00000100028","GO:0006397"
"1189","SNRPD3","ENSG00000100028","GO:0008380"
"1190","SNRPD3","ENSG00000100028","GO:0005737"
"1191","SNRPD3","ENSG00000100028","GO:0005654"
"1192","SNRPD3","ENSG00000100028","GO:0005829"
"1193","SNRPD3","ENSG00000100028","GO:0016604"
"1194","SNRPD3","ENSG00000100028","GO:0005515"
"1195","SNRPD3","ENSG00000100028","GO:0000398"
"1196","SNRPD3","ENSG00000100028","GO:0071013"
"1197","SNRPD3","ENSG00000100028","GO:0019899"
"1198","SNRPD3","ENSG00000100028","GO:0005685"
"1199","SNRPD3","ENSG00000100028","GO:0046540"
"1200","SNRPD3","ENSG00000100028","GO:0005687"
"1201","SNRPD3","ENSG00000100028","GO:0005682"
"1202","SNRPD3","ENSG00000100028","GO:0034709"
"1203","SNRPD3","ENSG00000100028","GO:0070034"
"1204","SNRPD3","ENSG00000100028","GO:0034719"
"1205","SNRPD3","ENSG00000100028","GO:0071005"
"1206","SNRPD3","ENSG00000100028","GO:0071007"
"1207","SNRPD3","ENSG00000100028","GO:0005686"
"1208","SNRPD3","ENSG00000100028","GO:0005689"
"1209","SNRPD3","ENSG00000100028","GO:0071011"
"1210","SNRPD3","ENSG00000100028","GO:0030532"
"1211","SNRPD3","ENSG00000100028","GO:0006479"
"1212","SNRPD3","ENSG00000100028","GO:0005683"
"1213","SNRPD3","ENSG00000100028","GO:0000243"
"1214","SNRPD3","ENSG00000100028","GO:0034715"
"1215","SNRPD3","ENSG00000100028","GO:0097526"
"1216","SNRPD3","ENSG00000100028","GO:0071208"
"1217","SNRPD3","ENSG00000100028","GO:0071209"
"1218","","ENSG00000286070","GO:0005634"
"1219","","ENSG00000286070","GO:0006396"
"1220","","ENSG00000286070","GO:0006397"
"1221","","ENSG00000286070","GO:0008380"
"1222","","ENSG00000286070","GO:0005737"
"1223","","ENSG00000286070","GO:0005829"
"1224","","ENSG00000286070","GO:0005681"
"1225","","ENSG00000286070","GO:0000387"
"1226","RBM24","ENSG00000112183","GO:0003676"
"1227","RBM24","ENSG00000112183","GO:0003723"
"1228","RBM24","ENSG00000112183","GO:0005634"
"1229","RBM24","ENSG00000112183","GO:0006397"
"1230","RBM24","ENSG00000112183","GO:0008380"
"1231","RBM24","ENSG00000112183","GO:0005737"
"1232","RBM24","ENSG00000112183","GO:0005654"
"1233","RBM24","ENSG00000112183","GO:0005829"
"1234","RBM24","ENSG00000112183","GO:0006417"
"1235","RBM24","ENSG00000112183","GO:0030154"
"1236","RBM24","ENSG00000112183","GO:0006974"
"1237","RBM24","ENSG00000112183","GO:0035925"
"1238","RBM24","ENSG00000112183","GO:0043488"
"1239","RBM24","ENSG00000112183","GO:0005515"
"1240","RBM24","ENSG00000112183","GO:0003730"
"1241","RBM24","ENSG00000112183","GO:0061158"
"1242","RBM24","ENSG00000112183","GO:0000381"
"1243","RBM24","ENSG00000112183","GO:0097157"
"1244","RBM24","ENSG00000112183","GO:0003197"
"1245","RBM24","ENSG00000112183","GO:0010830"
"1246","RBM24","ENSG00000112183","GO:1902811"
"1247","RBM24","ENSG00000112183","GO:2000738"
"1248","RBM24","ENSG00000112183","GO:0048255"
"1249","RBM24","ENSG00000112183","GO:0010831"
"1250","RBM24","ENSG00000112183","GO:0045663"
"1251","RBM24","ENSG00000112183","GO:1905870"
"1252","RBM24","ENSG00000112183","GO:1990825"
"1253","RBM24","ENSG00000112183","GO:0061157"
"1254","RBM24","ENSG00000112183","GO:2000766"
"1255","RBM24","ENSG00000112183","GO:1990715"
"1256","SNRPD1","ENSG00000167088","GO:0006396"
"1257","SNRPD1","ENSG00000167088","GO:0000387"
"1258","SNRPD1","ENSG00000167088","GO:0003723"
"1259","SNRPD1","ENSG00000167088","GO:0005634"
"1260","SNRPD1","ENSG00000167088","GO:0005681"
"1261","SNRPD1","ENSG00000167088","GO:0006397"
"1262","SNRPD1","ENSG00000167088","GO:0008380"
"1263","SNRPD1","ENSG00000167088","GO:0005737"
"1264","SNRPD1","ENSG00000167088","GO:0005829"
"1265","SNRPD1","ENSG00000167088","GO:0005515"
"1266","SNRPD1","ENSG00000167088","GO:0000398"
"1267","SNRPD1","ENSG00000167088","GO:0071013"
"1268","SNRPD1","ENSG00000167088","GO:0005685"
"1269","SNRPD1","ENSG00000167088","GO:0005654"
"1270","SNRPD1","ENSG00000167088","GO:0046540"
"1271","SNRPD1","ENSG00000167088","GO:0005687"
"1272","SNRPD1","ENSG00000167088","GO:0005682"
"1273","SNRPD1","ENSG00000167088","GO:0034709"
"1274","SNRPD1","ENSG00000167088","GO:0000245"
"1275","SNRPD1","ENSG00000167088","GO:0034719"
"1276","SNRPD1","ENSG00000167088","GO:0071005"
"1277","SNRPD1","ENSG00000167088","GO:0071007"
"1278","SNRPD1","ENSG00000167088","GO:0005686"
"1279","SNRPD1","ENSG00000167088","GO:0005689"
"1280","SNRPD1","ENSG00000167088","GO:0071011"
"1281","SNRPD1","ENSG00000167088","GO:0030532"
"1282","SNRPD1","ENSG00000167088","GO:0000243"
"1283","SNRPD1","ENSG00000167088","GO:0034715"
"1284","SNRPD1","ENSG00000167088","GO:0097526"
"1285","SNRPD1","ENSG00000167088","GO:1990446"
"1286","HABP4","ENSG00000130956","GO:0003723"
"1287","HABP4","ENSG00000130956","GO:0005634"
"1288","HABP4","ENSG00000130956","GO:0006397"
"1289","HABP4","ENSG00000130956","GO:0008380"
"1290","HABP4","ENSG00000130956","GO:0005737"
"1291","HABP4","ENSG00000130956","GO:0016607"
"1292","HABP4","ENSG00000130956","GO:0005794"
"1293","HABP4","ENSG00000130956","GO:0005654"
"1294","HABP4","ENSG00000130956","GO:0005829"
"1295","HABP4","ENSG00000130956","GO:0006417"
"1296","HABP4","ENSG00000130956","GO:0005730"
"1297","HABP4","ENSG00000130956","GO:0005515"
"1298","HABP4","ENSG00000130956","GO:0015030"
"1299","HABP4","ENSG00000130956","GO:0010494"
"1300","HABP4","ENSG00000130956","GO:0030017"
"1301","HABP4","ENSG00000130956","GO:0005576"
"1302","HABP4","ENSG00000130956","GO:0071260"
"1303","HABP4","ENSG00000130956","GO:0045948"
"1304","HABP4","ENSG00000130956","GO:0097504"
"1305","HABP4","ENSG00000130956","GO:0016604"
"1306","HABP4","ENSG00000130956","GO:0033120"
"1307","HABP4","ENSG00000130956","GO:0032183"
"1308","HABP4","ENSG00000130956","GO:0043392"
"1309","HABP4","ENSG00000130956","GO:0016528"
"1310","HABP4","ENSG00000130956","GO:0030578"
"1311","PPIL1","ENSG00000137168","GO:0003755"
"1312","PPIL1","ENSG00000137168","GO:0006457"
"1313","PPIL1","ENSG00000137168","GO:0000413"
"1314","PPIL1","ENSG00000137168","GO:0005634"
"1315","PPIL1","ENSG00000137168","GO:0005681"
"1316","PPIL1","ENSG00000137168","GO:0006397"
"1317","PPIL1","ENSG00000137168","GO:0008380"
"1318","PPIL1","ENSG00000137168","GO:0016853"
"1319","PPIL1","ENSG00000137168","GO:0005515"
"1320","PPIL1","ENSG00000137168","GO:0000398"
"1321","PPIL1","ENSG00000137168","GO:0071013"
"1322","PPIL1","ENSG00000137168","GO:0005654"
"1323","PPIL1","ENSG00000137168","GO:0016018"
"1324","PPIL1","ENSG00000137168","GO:0071007"
"1325","PPIL1","ENSG00000137168","GO:0097718"
"1326","RBM23","ENSG00000100461","GO:0005634"
"1327","RBM23","ENSG00000100461","GO:0003723"
"1328","RBM23","ENSG00000100461","GO:0003676"
"1329","RBM23","ENSG00000100461","GO:0006397"
"1330","RBM23","ENSG00000100461","GO:0008380"
"1331","RBM23","ENSG00000100461","GO:0016020"
"1332","RBM23","ENSG00000100461","GO:0005515"
"1333","RBM23","ENSG00000100461","GO:0045893"
"1334","RBM23","ENSG00000100461","GO:0048024"
"1335","SRPK1","ENSG00000096063","GO:0005524"
"1336","SRPK1","ENSG00000096063","GO:0006468"
"1337","SRPK1","ENSG00000096063","GO:0004672"
"1338","SRPK1","ENSG00000096063","GO:0003723"
"1339","SRPK1","ENSG00000096063","GO:0005634"
"1340","SRPK1","ENSG00000096063","GO:0006397"
"1341","SRPK1","ENSG00000096063","GO:0008380"
"1342","SRPK1","ENSG00000096063","GO:0005737"
"1343","SRPK1","ENSG00000096063","GO:0016607"
"1344","SRPK1","ENSG00000096063","GO:0000166"
"1345","SRPK1","ENSG00000096063","GO:0004674"
"1346","SRPK1","ENSG00000096063","GO:0016301"
"1347","SRPK1","ENSG00000096063","GO:0016740"
"1348","SRPK1","ENSG00000096063","GO:0106310"
"1349","SRPK1","ENSG00000096063","GO:0106311"
"1350","SRPK1","ENSG00000096063","GO:0016310"
"1351","SRPK1","ENSG00000096063","GO:0005783"
"1352","SRPK1","ENSG00000096063","GO:0005654"
"1353","SRPK1","ENSG00000096063","GO:0005829"
"1354","SRPK1","ENSG00000096063","GO:0005886"
"1355","SRPK1","ENSG00000096063","GO:0043231"
"1356","SRPK1","ENSG00000096063","GO:0000785"
"1357","SRPK1","ENSG00000096063","GO:0005694"
"1358","SRPK1","ENSG00000096063","GO:0030154"
"1359","SRPK1","ENSG00000096063","GO:0005515"
"1360","SRPK1","ENSG00000096063","GO:0000287"
"1361","SRPK1","ENSG00000096063","GO:0007059"
"1362","SRPK1","ENSG00000096063","GO:0035556"
"1363","SRPK1","ENSG00000096063","GO:0016363"
"1364","SRPK1","ENSG00000096063","GO:0045087"
"1365","SRPK1","ENSG00000096063","GO:0045070"
"1366","SRPK1","ENSG00000096063","GO:0048024"
"1367","SRPK1","ENSG00000096063","GO:0000245"
"1368","SRPK1","ENSG00000096063","GO:0045071"
"1369","SRPK1","ENSG00000096063","GO:0050684"
"1370","SRPK1","ENSG00000096063","GO:0035092"
"1371","NCBP1","ENSG00000136937","GO:0005515"
"1372","NCBP1","ENSG00000136937","GO:0003723"
"1373","NCBP1","ENSG00000136937","GO:0016070"
"1374","NCBP1","ENSG00000136937","GO:0051028"
"1375","NCBP1","ENSG00000136937","GO:0000339"
"1376","NCBP1","ENSG00000136937","GO:0045292"
"1377","NCBP1","ENSG00000136937","GO:0005846"
"1378","NCBP1","ENSG00000136937","GO:0005634"
"1379","NCBP1","ENSG00000136937","GO:0000184"
"1380","NCBP1","ENSG00000136937","GO:0006397"
"1381","NCBP1","ENSG00000136937","GO:0008380"
"1382","NCBP1","ENSG00000136937","GO:0005737"
"1383","NCBP1","ENSG00000136937","GO:0005654"
"1384","NCBP1","ENSG00000136937","GO:0005829"
"1385","NCBP1","ENSG00000136937","GO:0005739"
"1386","NCBP1","ENSG00000136937","GO:0006417"
"1387","NCBP1","ENSG00000136937","GO:0006370"
"1388","NCBP1","ENSG00000136937","GO:1990904"
"1389","NCBP1","ENSG00000136937","GO:0031047"
"1390","NCBP1","ENSG00000136937","GO:0006406"
"1391","NCBP1","ENSG00000136937","GO:0003729"
"1392","NCBP1","ENSG00000136937","GO:0005845"
"1393","NCBP1","ENSG00000136937","GO:0030307"
"1394","NCBP1","ENSG00000136937","GO:0006401"
"1395","NCBP1","ENSG00000136937","GO:0006446"
"1396","NCBP1","ENSG00000136937","GO:0098789"
"1397","NCBP1","ENSG00000136937","GO:0000340"
"1398","NCBP1","ENSG00000136937","GO:0031442"
"1399","NCBP1","ENSG00000136937","GO:0034518"
"1400","NCBP1","ENSG00000136937","GO:0050684"
"1401","NCBP1","ENSG00000136937","GO:0000245"
"1402","NCBP1","ENSG00000136937","GO:0048026"
"1403","NCBP1","ENSG00000136937","GO:1905216"
"1404","WT1","ENSG00000184937","GO:0006355"
"1405","WT1","ENSG00000184937","GO:0005634"
"1406","WT1","ENSG00000184937","GO:0003723"
"1407","WT1","ENSG00000184937","GO:0008380"
"1408","WT1","ENSG00000184937","GO:0005737"
"1409","WT1","ENSG00000184937","GO:0016607"
"1410","WT1","ENSG00000184937","GO:0046872"
"1411","WT1","ENSG00000184937","GO:0043066"
"1412","WT1","ENSG00000184937","GO:0005654"
"1413","WT1","ENSG00000184937","GO:0005829"
"1414","WT1","ENSG00000184937","GO:0008270"
"1415","WT1","ENSG00000184937","GO:0003677"
"1416","WT1","ENSG00000184937","GO:0045892"
"1417","WT1","ENSG00000184937","GO:0003700"
"1418","WT1","ENSG00000184937","GO:0005730"
"1419","WT1","ENSG00000184937","GO:0043565"
"1420","WT1","ENSG00000184937","GO:0005515"
"1421","WT1","ENSG00000184937","GO:0045893"
"1422","WT1","ENSG00000184937","GO:0001822"
"1423","WT1","ENSG00000184937","GO:0006357"
"1424","WT1","ENSG00000184937","GO:0000981"
"1425","WT1","ENSG00000184937","GO:0000978"
"1426","WT1","ENSG00000184937","GO:0000976"
"1427","WT1","ENSG00000184937","GO:0007507"
"1428","WT1","ENSG00000184937","GO:0008285"
"1429","WT1","ENSG00000184937","GO:0010385"
"1430","WT1","ENSG00000184937","GO:0030308"
"1431","WT1","ENSG00000184937","GO:0008584"
"1432","WT1","ENSG00000184937","GO:0001228"
"1433","WT1","ENSG00000184937","GO:0000122"
"1434","WT1","ENSG00000184937","GO:0045944"
"1435","WT1","ENSG00000184937","GO:0010628"
"1436","WT1","ENSG00000184937","GO:0030855"
"1437","WT1","ENSG00000184937","GO:0071320"
"1438","WT1","ENSG00000184937","GO:0030539"
"1439","WT1","ENSG00000184937","GO:0072112"
"1440","WT1","ENSG00000184937","GO:0007530"
"1441","WT1","ENSG00000184937","GO:0032835"
"1442","WT1","ENSG00000184937","GO:0060539"
"1443","WT1","ENSG00000184937","GO:0032836"
"1444","WT1","ENSG00000184937","GO:0001570"
"1445","WT1","ENSG00000184937","GO:0001657"
"1446","WT1","ENSG00000184937","GO:0030325"
"1447","WT1","ENSG00000184937","GO:0001658"
"1448","WT1","ENSG00000184937","GO:1902895"
"1449","WT1","ENSG00000184937","GO:0043010"
"1450","WT1","ENSG00000184937","GO:0044729"
"1451","WT1","ENSG00000184937","GO:1905643"
"1452","WT1","ENSG00000184937","GO:0070742"
"1453","WT1","ENSG00000184937","GO:0003156"
"1454","WT1","ENSG00000184937","GO:0007281"
"1455","WT1","ENSG00000184937","GO:0007356"
"1456","WT1","ENSG00000184937","GO:0008406"
"1457","WT1","ENSG00000184937","GO:0009888"
"1458","WT1","ENSG00000184937","GO:0035802"
"1459","WT1","ENSG00000184937","GO:0060231"
"1460","WT1","ENSG00000184937","GO:0060421"
"1461","WT1","ENSG00000184937","GO:0060923"
"1462","WT1","ENSG00000184937","GO:0061032"
"1463","WT1","ENSG00000184937","GO:0071371"
"1464","WT1","ENSG00000184937","GO:0072075"
"1465","WT1","ENSG00000184937","GO:0072166"
"1466","WT1","ENSG00000184937","GO:0072207"
"1467","WT1","ENSG00000184937","GO:0072284"
"1468","WT1","ENSG00000184937","GO:0072302"
"1469","WT1","ENSG00000184937","GO:2000020"
"1470","WT1","ENSG00000184937","GO:2000195"
"1471","WT1","ENSG00000184937","GO:2001076"
"1472","PHF5A","ENSG00000100410","GO:0000398"
"1473","PHF5A","ENSG00000100410","GO:0003723"
"1474","PHF5A","ENSG00000100410","GO:0005634"
"1475","PHF5A","ENSG00000100410","GO:0005681"
"1476","PHF5A","ENSG00000100410","GO:0006397"
"1477","PHF5A","ENSG00000100410","GO:0008380"
"1478","PHF5A","ENSG00000100410","GO:0016607"
"1479","PHF5A","ENSG00000100410","GO:0046872"
"1480","PHF5A","ENSG00000100410","GO:0005654"
"1481","PHF5A","ENSG00000100410","GO:0008270"
"1482","PHF5A","ENSG00000100410","GO:0003677"
"1483","PHF5A","ENSG00000100410","GO:0005515"
"1484","PHF5A","ENSG00000100410","GO:0045893"
"1485","PHF5A","ENSG00000100410","GO:0048863"
"1486","PHF5A","ENSG00000100410","GO:0016363"
"1487","PHF5A","ENSG00000100410","GO:0005686"
"1488","PHF5A","ENSG00000100410","GO:0071005"
"1489","PHF5A","ENSG00000100410","GO:0005689"
"1490","PHF5A","ENSG00000100410","GO:0071011"
"1491","RBMX","ENSG00000147274","GO:0003676"
"1492","RBMX","ENSG00000147274","GO:0003723"
"1493","RBMX","ENSG00000147274","GO:0005634"
"1494","RBMX","ENSG00000147274","GO:0005681"
"1495","RBMX","ENSG00000147274","GO:0006397"
"1496","RBMX","ENSG00000147274","GO:0008380"
"1497","RBMX","ENSG00000147274","GO:0016020"
"1498","RBMX","ENSG00000147274","GO:0032991"
"1499","RBMX","ENSG00000147274","GO:0042802"
"1500","RBMX","ENSG00000147274","GO:0005615"
"1501","RBMX","ENSG00000147274","GO:0045944"
"1502","RBMX","ENSG00000147274","GO:0005515"
"1503","RBMX","ENSG00000147274","GO:1990904"
"1504","RBMX","ENSG00000147274","GO:0000398"
"1505","RBMX","ENSG00000147274","GO:0003729"
"1506","RBMX","ENSG00000147274","GO:0071013"
"1507","RBMX","ENSG00000147274","GO:0000978"
"1508","RBMX","ENSG00000147274","GO:0019904"
"1509","RBMX","ENSG00000147274","GO:0003682"
"1510","RBMX","ENSG00000147274","GO:0005654"
"1511","RBMX","ENSG00000147274","GO:0070062"
"1512","RBMX","ENSG00000147274","GO:0006366"
"1513","RBMX","ENSG00000147274","GO:0048026"
"1514","RBMX","ENSG00000147274","GO:0051260"
"1515","RBMX","ENSG00000147274","GO:0071347"
"1516","RBMX","ENSG00000147274","GO:0000381"
"1517","RBMX","ENSG00000147274","GO:0048025"
"1518","RBMX","ENSG00000147274","GO:0006509"
"1519","RBMX","ENSG00000147274","GO:0001649"
"1520","RBMX","ENSG00000147274","GO:0000791"
"1521","RBMX","ENSG00000147274","GO:0044530"
"1522","AQR","ENSG00000021776","GO:0004386"
"1523","AQR","ENSG00000021776","GO:0000398"
"1524","AQR","ENSG00000021776","GO:0005681"
"1525","AQR","ENSG00000021776","GO:0003723"
"1526","AQR","ENSG00000021776","GO:0005634"
"1527","AQR","ENSG00000021776","GO:0006397"
"1528","AQR","ENSG00000021776","GO:0008380"
"1529","AQR","ENSG00000021776","GO:0016020"
"1530","AQR","ENSG00000021776","GO:0000166"
"1531","AQR","ENSG00000021776","GO:0005524"
"1532","AQR","ENSG00000021776","GO:0005654"
"1533","AQR","ENSG00000021776","GO:0016787"
"1534","AQR","ENSG00000021776","GO:0005515"
"1535","AQR","ENSG00000021776","GO:0003724"
"1536","AQR","ENSG00000021776","GO:0016887"
"1537","AQR","ENSG00000021776","GO:0071013"
"1538","AQR","ENSG00000021776","GO:0003729"
"1539","AQR","ENSG00000021776","GO:0071007"
"1540","AQR","ENSG00000021776","GO:0003727"
"1541","AQR","ENSG00000021776","GO:0034458"
"1542","SNU13","ENSG00000100138","GO:0003723"
"1543","SNU13","ENSG00000100138","GO:1990904"
"1544","SNU13","ENSG00000100138","GO:0005730"
"1545","SNU13","ENSG00000100138","GO:0042254"
"1546","SNU13","ENSG00000100138","GO:0005515"
"1547","SNU13","ENSG00000100138","GO:0005634"
"1548","SNU13","ENSG00000100138","GO:0005681"
"1549","SNU13","ENSG00000100138","GO:0006397"
"1550","SNU13","ENSG00000100138","GO:0008380"
"1551","SNU13","ENSG00000100138","GO:0000398"
"1552","SNU13","ENSG00000100138","GO:0032040"
"1553","SNU13","ENSG00000100138","GO:0000470"
"1554","SNU13","ENSG00000100138","GO:0005654"
"1555","SNU13","ENSG00000100138","GO:0046540"
"1556","SNU13","ENSG00000100138","GO:0031428"
"1557","SNU13","ENSG00000100138","GO:0030515"
"1558","SNU13","ENSG00000100138","GO:0030490"
"1559","SNU13","ENSG00000100138","GO:0071005"
"1560","SNU13","ENSG00000100138","GO:0030621"
"1561","SNU13","ENSG00000100138","GO:0034511"
"1562","SNU13","ENSG00000100138","GO:0051117"
"1563","SNU13","ENSG00000100138","GO:0071011"
"1564","SNU13","ENSG00000100138","GO:0032991"
"1565","SNU13","ENSG00000100138","GO:0030622"
"1566","SNU13","ENSG00000100138","GO:0034512"
"1567","SNU13","ENSG00000100138","GO:0000492"
"1568","SNU13","ENSG00000100138","GO:0007338"
"1569","SNU13","ENSG00000100138","GO:0001651"
"1570","SNU13","ENSG00000100138","GO:0005690"
"1571","CDC5L","ENSG00000096401","GO:0003723"
"1572","CDC5L","ENSG00000096401","GO:0005634"
"1573","CDC5L","ENSG00000096401","GO:0005681"
"1574","CDC5L","ENSG00000096401","GO:0006397"
"1575","CDC5L","ENSG00000096401","GO:0008380"
"1576","CDC5L","ENSG00000096401","GO:0005737"
"1577","CDC5L","ENSG00000096401","GO:0016607"
"1578","CDC5L","ENSG00000096401","GO:0016020"
"1579","CDC5L","ENSG00000096401","GO:0005654"
"1580","CDC5L","ENSG00000096401","GO:0003677"
"1581","CDC5L","ENSG00000096401","GO:0006281"
"1582","CDC5L","ENSG00000096401","GO:0006974"
"1583","CDC5L","ENSG00000096401","GO:0005515"
"1584","CDC5L","ENSG00000096401","GO:0007049"
"1585","CDC5L","ENSG00000096401","GO:0000398"
"1586","CDC5L","ENSG00000096401","GO:0071013"
"1587","CDC5L","ENSG00000096401","GO:0006357"
"1588","CDC5L","ENSG00000096401","GO:0042802"
"1589","CDC5L","ENSG00000096401","GO:0000977"
"1590","CDC5L","ENSG00000096401","GO:0000981"
"1591","CDC5L","ENSG00000096401","GO:0001228"
"1592","CDC5L","ENSG00000096401","GO:0045944"
"1593","CDC5L","ENSG00000096401","GO:0000974"
"1594","CDC5L","ENSG00000096401","GO:0000077"
"1595","CDC5L","ENSG00000096401","GO:0005662"
"1596","CDC5L","ENSG00000096401","GO:0071007"
"1597","CDC5L","ENSG00000096401","GO:0071987"
"1598","C1QBP","ENSG00000108561","GO:0005759"
"1599","C1QBP","ENSG00000108561","GO:0005634"
"1600","C1QBP","ENSG00000108561","GO:0006397"
"1601","C1QBP","ENSG00000108561","GO:0008380"
"1602","C1QBP","ENSG00000108561","GO:0005737"
"1603","C1QBP","ENSG00000108561","GO:0016020"
"1604","C1QBP","ENSG00000108561","GO:0005886"
"1605","C1QBP","ENSG00000108561","GO:0005739"
"1606","C1QBP","ENSG00000108561","GO:0006915"
"1607","C1QBP","ENSG00000108561","GO:0005576"
"1608","C1QBP","ENSG00000108561","GO:0005829"
"1609","C1QBP","ENSG00000108561","GO:0005730"
"1610","C1QBP","ENSG00000108561","GO:0005515"
"1611","C1QBP","ENSG00000108561","GO:0000122"
"1612","C1QBP","ENSG00000108561","GO:0002376"
"1613","C1QBP","ENSG00000108561","GO:0045087"
"1614","C1QBP","ENSG00000108561","GO:0002250"
"1615","C1QBP","ENSG00000108561","GO:0043065"
"1616","C1QBP","ENSG00000108561","GO:0009986"
"1617","C1QBP","ENSG00000108561","GO:0003729"
"1618","C1QBP","ENSG00000108561","GO:0005540"
